f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,0.22979295,-0.1912265,-0.112596616,0.39573944,-0.5542198,-0.15287848,0.3228365,-0.84111106,-0.19528922,0.13762394,-0.9402515,-0.22808383,0.28835353,-0.988359,-0.04512011,0.36763835,-1.3822197,-0.1346286,0.40904114,-1.6267062,-0.18835376,0.4326698,-1.8342681,-0.21675953,0.10760433,-0.991836,-0.0684297,0.10171834,-1.442942,-0.19093283,0.1112815,-1.722009,-0.26572177,0.10407795,-1.9692872,-0.29167947,-0.060123958,-0.894004,-0.10718162,0.015196197,-1.0038708,-0.289033,0.0643313,-0.7495141,-0.31080222,0.054716397,-0.60671026,-0.26250482,-0.21562617,-0.7451677,-0.15342686,-0.11140295,-0.8515973,-0.2647456,-0.057859164,-0.682998,-0.23561555,-0.07345294,-0.5809221,-0.18043952,V
0.0,0.0,0.0,0.23020759,-0.19362885,-0.11315877,0.39781392,-0.555479,-0.15437031,0.3250173,-0.8442628,-0.1976947,0.14061137,-0.9442191,-0.23127735,0.29151696,-0.9877924,-0.046935517,0.36965176,-1.3856941,-0.13601367,0.4106584,-1.6296928,-0.18958691,0.43319684,-1.838299,-0.21831633,0.111611806,-0.9912861,-0.069961734,0.10445041,-1.4448552,-0.19138062,0.11362982,-1.7245069,-0.26574975,0.10461001,-1.972366,-0.29202178,-0.054958824,-0.89418274,-0.108388364,0.018597234,-1.0086504,-0.28924227,0.068216026,-0.7569075,-0.31196842,0.05741708,-0.6136116,-0.2648913,-0.20940813,-0.7465685,-0.15440553,-0.10558403,-0.8557145,-0.26627523,-0.05069194,-0.68968767,-0.2387615,-0.065336205,-0.5857601,-0.18482497,V
0.0,0.0,0.0,0.2210483,-0.19002876,-0.11380584,0.38840455,-0.5499979,-0.15546978,0.31464633,-0.8279556,-0.19860445,0.12713473,-0.93322176,-0.23140194,0.27944413,-0.9900403,-0.042673755,0.356704,-1.3815032,-0.12998973,0.3989189,-1.624372,-0.1817776,0.4220875,-1.8330789,-0.20934206,0.09795285,-0.9929582,-0.06662746,0.090520225,-1.4425633,-0.19045892,0.099031836,-1.7143884,-0.2656272,0.0885588,-1.9595381,-0.29080617,-0.07013725,-0.89216375,-0.10613484,0.010608533,-0.9897457,-0.29223678,0.05966741,-0.72265047,-0.31406638,0.047660638,-0.58628327,-0.26429203,-0.22452152,-0.74245393,-0.15289214,-0.11760401,-0.8399803,-0.2676325,-0.065918885,-0.6615192,-0.23881258,-0.0851774,-0.5673931,-0.18334208,V
0.0,0.0,0.0,0.23091483,-0.18602462,-0.11944392,0.39665157,-0.5485415,-0.16184977,0.31877744,-0.8333026,-0.20542718,0.12847352,-0.9280599,-0.23900361,0.28476492,-0.9877428,-0.049929045,0.36692047,-1.3817658,-0.13897283,0.40966624,-1.6255273,-0.19179624,0.43322754,-1.8342746,-0.2199911,0.10202763,-0.9922717,-0.070621595,0.09106149,-1.4508322,-0.19252966,0.10242867,-1.7282549,-0.26584595,0.095984,-1.9722552,-0.2908132,-0.064732745,-0.89385915,-0.10754595,0.016798314,-1.0083486,-0.29241732,0.06847784,-0.7440033,-0.3145125,0.057155795,-0.59505,-0.2650772,-0.21655992,-0.7457808,-0.15228799,-0.10602188,-0.8577692,-0.2668682,-0.053289417,-0.68679714,-0.2388892,-0.07324199,-0.58185583,-0.1839864,V
0.0,0.0,0.0,0.23035936,-0.18905143,-0.11784294,0.39755332,-0.55071265,-0.1600859,0.3239266,-0.83809185,-0.2038468,0.1354585,-0.9300624,-0.23718718,0.2847741,-0.9856103,-0.048957635,0.365102,-1.383928,-0.13656792,0.4060639,-1.6267748,-0.18784317,0.42929143,-1.8360661,-0.21542108,0.10410241,-0.99205184,-0.0706807,0.0927784,-1.4530706,-0.19347942,0.10458,-1.7305658,-0.26768625,0.09820309,-1.9765221,-0.2935545,-0.061349113,-0.89690214,-0.108135596,0.023175398,-1.0150514,-0.29378718,0.073157065,-0.7481973,-0.31574455,0.05963432,-0.5983835,-0.2664004,-0.21246383,-0.75244224,-0.15320665,-0.10072517,-0.87181276,-0.26752144,-0.05043542,-0.7006803,-0.23887056,-0.07377895,-0.59609914,-0.18405585,V
0.0,0.0,0.0,0.23006316,-0.19329143,-0.1178079,0.40166327,-0.5571546,-0.16036277,0.3176623,-0.84267545,-0.2048943,0.12808852,-0.93172497,-0.23916475,0.2847898,-0.9925832,-0.04111473,0.3648496,-1.3897275,-0.12908411,0.40725526,-1.635507,-0.18301949,0.43028873,-1.8454003,-0.21295658,0.10639825,-0.9922876,-0.06359919,0.09693534,-1.4470888,-0.18774948,0.105805255,-1.726602,-0.26625255,0.0959178,-1.9766268,-0.29520744,-0.057282876,-0.89061606,-0.10218277,0.013851535,-1.0168833,-0.28832623,0.06634767,-0.7541381,-0.31048465,0.057728454,-0.60911274,-0.26130027,-0.20814094,-0.73920166,-0.14847562,-0.10645676,-0.8632595,-0.26416874,-0.053168256,-0.69044775,-0.23473987,-0.07069362,-0.5865492,-0.17877267,V
0.0,0.0,0.0,0.22490962,-0.18764533,-0.113770835,0.39483473,-0.5563976,-0.15555578,0.31475797,-0.8391082,-0.1999255,0.12588897,-0.9144111,-0.23429216,0.27365455,-0.9966452,-0.040240414,0.35536978,-1.3866751,-0.12649725,0.39999563,-1.6296148,-0.1790426,0.42451504,-1.8360456,-0.2080345,0.09368739,-0.9934274,-0.065761335,0.0881255,-1.4458491,-0.18731967,0.10046896,-1.7215796,-0.26349333,0.09093891,-1.9677206,-0.29076734,-0.069006294,-0.88966584,-0.106755465,0.009998636,-1.0063039,-0.29052415,0.061671566,-0.74076104,-0.31138244,0.049891293,-0.5963987,-0.26174188,-0.21652356,-0.73556757,-0.15520851,-0.10719391,-0.85057074,-0.26812375,-0.05500632,-0.67239505,-0.23667143,-0.07654767,-0.5678702,-0.1798319,V
0.0,0.0,0.0,0.23115532,-0.19415846,-0.11847537,0.39957964,-0.5622583,-0.16435899,0.31852654,-0.85080487,-0.21149705,0.12713549,-0.9255169,-0.24812084,0.28302258,-0.98978144,-0.056456532,0.36186352,-1.3966627,-0.14784534,0.40144336,-1.642018,-0.20114817,0.4215271,-1.8546245,-0.22996917,0.10027732,-0.99170315,-0.08043217,0.08451962,-1.4655703,-0.20725305,0.09648104,-1.7452227,-0.28319448,0.088172846,-1.9965274,-0.30943766,-0.06385523,-0.8927993,-0.11939023,0.011319785,-1.0103847,-0.3073869,0.06338264,-0.7467997,-0.32878676,0.05015641,-0.60064155,-0.2783432,-0.21225247,-0.7451911,-0.16593295,-0.10803139,-0.8692616,-0.28002286,-0.054813746,-0.69547755,-0.24754857,-0.07728715,-0.5883035,-0.18966602,V
0.0,0.0,0.0,0.22603971,-0.17916605,-0.11711894,0.39460325,-0.5513103,-0.15744634,0.3119836,-0.8254691,-0.19902287,0.12301579,-0.89988095,-0.23071937,0.27592513,-0.9961254,-0.04244609,0.35772148,-1.3880283,-0.12720454,0.4045523,-1.6304665,-0.1783642,0.429425,-1.8371202,-0.20683278,0.094301954,-0.9932901,-0.06694683,0.08340322,-1.4479859,-0.18668678,0.09534064,-1.7192842,-0.26121968,0.0839298,-1.9647,-0.2869303,-0.06948296,-0.8868992,-0.10776257,0.014833392,-0.9998396,-0.2945666,0.06570479,-0.7278433,-0.31872025,0.049799185,-0.59141123,-0.27075925,-0.21619283,-0.73112327,-0.15598305,-0.10084006,-0.8379099,-0.27402255,-0.05158871,-0.6574895,-0.24719016,-0.07795191,-0.56184745,-0.19359586,V
0.0,0.0,0.0,0.23165466,-0.18669033,-0.12494963,0.39554745,-0.5574348,-0.16886023,0.30916724,-0.8363888,-0.21215397,0.11935645,-0.9114238,-0.2450783,0.27882203,-0.9857562,-0.060465436,0.35696164,-1.3852586,-0.15050188,0.4008642,-1.6291236,-0.20281771,0.42461264,-1.8418505,-0.23117147,0.095427915,-0.9920991,-0.08144234,0.076535754,-1.4646695,-0.2060663,0.09041431,-1.740376,-0.28074488,0.0835127,-1.9866326,-0.30540064,-0.06946702,-0.8931422,-0.118346855,0.003965994,-1.0056261,-0.31053206,0.0638264,-0.7320726,-0.3354704,0.056542914,-0.5843582,-0.28507933,-0.21805046,-0.74534667,-0.16295034,-0.11442898,-0.8711066,-0.28195128,-0.054755807,-0.69365716,-0.25280452,-0.070354536,-0.58518934,-0.19606254,V
0.0,0.0,0.0,0.2285764,-0.19445154,-0.117003955,0.3937858,-0.559428,-0.15931211,0.31329694,-0.83653235,-0.20387983,0.1273376,-0.90560216,-0.23825413,0.27935204,-0.98934656,-0.048822705,0.35740983,-1.3868984,-0.13705306,0.4006663,-1.625731,-0.18882257,0.42541632,-1.8312073,-0.21652375,0.101197384,-0.9922354,-0.07230321,0.08267948,-1.4528879,-0.19488196,0.094284154,-1.7290035,-0.26991722,0.08709278,-1.9713805,-0.29566142,-0.059499737,-0.8935172,-0.11168623,0.0036665152,-1.0118068,-0.2982629,0.0679381,-0.75052917,-0.32406327,0.06806852,-0.5991952,-0.27593014,-0.20392878,-0.7450912,-0.15863875,-0.10997309,-0.8729101,-0.27208862,-0.04730342,-0.70628905,-0.24401087,-0.056312226,-0.5952043,-0.18895738,V
0.0,0.0,0.0,0.22433822,-0.18158443,-0.11710504,0.39679796,-0.5517616,-0.15674362,0.31470025,-0.8263171,-0.19746768,0.12751709,-0.8949816,-0.22775282,0.28342757,-0.9888783,-0.040877882,0.36310664,-1.3791964,-0.122433424,0.40891442,-1.6179162,-0.17033115,0.43299186,-1.8213056,-0.19692077,0.10450262,-0.9924342,-0.06444835,0.09217624,-1.4458293,-0.18271577,0.10298975,-1.714414,-0.2566837,0.0900638,-1.9577341,-0.2816352,-0.05656735,-0.8922941,-0.10411025,0.027956722,-1.0017948,-0.28804666,0.08258729,-0.7323888,-0.31207862,0.06990969,-0.5967808,-0.26413244,-0.2015981,-0.74311924,-0.15122892,-0.087518975,-0.8527336,-0.2637029,-0.035763238,-0.67739856,-0.23532712,-0.059505545,-0.5828876,-0.18146598,V
0.0,0.0,0.0,0.22941822,-0.18892941,-0.116423525,0.4005517,-0.55081403,-0.15761475,0.31104958,-0.8212957,-0.20105247,0.12346506,-0.8771998,-0.23387869,0.28734836,-0.9845625,-0.04208019,0.36479673,-1.3832673,-0.12561272,0.4083531,-1.6205127,-0.17416829,0.43139318,-1.8226475,-0.2003981,0.11182511,-0.99156284,-0.06556055,0.09684478,-1.4442343,-0.18179789,0.10632654,-1.7149842,-0.2544416,0.09374283,-1.9531566,-0.27877358,-0.046033524,-0.89766634,-0.10572667,0.029697703,-1.0092148,-0.28760168,0.09129875,-0.7526358,-0.31754458,0.088307895,-0.6086189,-0.27356508,-0.18663813,-0.75306714,-0.15357585,-0.07673683,-0.85920393,-0.26449338,-0.019100282,-0.69787985,-0.24209657,-0.03199667,-0.59599084,-0.1923406,V
0.0,0.0,0.0,0.22559954,-0.1855382,-0.11162945,0.39529243,-0.5531891,-0.14851771,0.30723548,-0.8228592,-0.18884042,0.12146809,-0.87479454,-0.21798424,0.28533185,-0.99036175,-0.027691763,0.3604235,-1.3884325,-0.10374418,0.4060975,-1.6195092,-0.14851046,0.43186033,-1.813667,-0.17349386,0.114776894,-0.99202865,-0.05201399,0.094789796,-1.4405396,-0.16269615,0.10461,-1.7070547,-0.23419431,0.092586234,-1.939045,-0.2594467,-0.039647873,-0.89391214,-0.09322675,0.031833418,-1.0202061,-0.2689312,0.09811392,-0.76475126,-0.29718792,0.099367835,-0.6177202,-0.25462386,-0.17853619,-0.74741715,-0.14211798,-0.07741169,-0.8637814,-0.25004643,-0.015800292,-0.7057652,-0.22808161,-0.02399524,-0.6051866,-0.18031259,V
0.0,0.0,0.0,0.22748381,-0.19430067,-0.11995574,0.39425838,-0.5589209,-0.16461071,0.30954388,-0.82602,-0.21149608,0.12431769,-0.8799222,-0.24816918,0.2802119,-0.99326235,-0.048836406,0.36011022,-1.3900847,-0.13873738,0.40651795,-1.6285408,-0.19317734,0.43422076,-1.8334664,-0.22365895,0.10388015,-0.9919637,-0.07222917,0.090084486,-1.435767,-0.19738661,0.0983571,-1.7105277,-0.2766563,0.08901693,-1.957494,-0.30615863,-0.056916784,-0.8922646,-0.112194024,0.012682326,-1.0080394,-0.3001682,0.07199841,-0.74171054,-0.3282557,0.07249235,-0.595743,-0.28250685,-0.20004667,-0.74283504,-0.16021086,-0.09751586,-0.85225976,-0.2747139,-0.040451955,-0.6809921,-0.25009996,-0.04993841,-0.5780544,-0.19834203,V
0.0,0.0,0.0,0.2262782,-0.19153538,-0.113610394,0.392582,-0.55118227,-0.15380462,0.30470976,-0.8217912,-0.196254,0.11793777,-0.8851412,-0.22771606,0.28666696,-0.9850376,-0.039834563,0.35800698,-1.3814802,-0.12244918,0.39880523,-1.6153647,-0.1709074,0.4202488,-1.8173815,-0.19788073,0.11224377,-0.99160385,-0.06421171,0.089925334,-1.4436295,-0.18122385,0.09711542,-1.7129747,-0.25573596,0.08553581,-1.953108,-0.2822916,-0.045242436,-0.8927574,-0.1044825,0.016827615,-1.0029612,-0.2842885,0.07802446,-0.7473862,-0.31197718,0.07774525,-0.6062327,-0.26778647,-0.18693212,-0.7433048,-0.1522943,-0.09760568,-0.8494889,-0.26188087,-0.036378644,-0.68873703,-0.23777683,-0.043974075,-0.5905951,-0.18742475,V
0.0,0.0,0.0,0.22319104,-0.18739401,-0.11721462,0.39156303,-0.56081206,-0.15862893,0.306194,-0.83044904,-0.20240684,0.11803284,-0.8714511,-0.23622765,0.27504015,-0.99102247,-0.04266557,0.35303396,-1.3813931,-0.12695852,0.39975092,-1.6157001,-0.17879155,0.4267569,-1.8168348,-0.20857176,0.1003977,-0.9927089,-0.06670389,0.08911881,-1.4313055,-0.18625896,0.10066298,-1.7000507,-0.26277363,0.09060526,-1.9420004,-0.2909617,-0.057342634,-0.89550537,-0.1071443,0.017019428,-1.0188193,-0.2912956,0.0823207,-0.7529689,-0.31895477,0.08385454,-0.60414076,-0.27386189,-0.19649701,-0.746975,-0.15547922,-0.086281724,-0.8660107,-0.26833585,-0.025801592,-0.6956307,-0.24384001,-0.033976212,-0.58794403,-0.19281915,V
0.0,0.0,0.0,0.22285785,-0.18453787,-0.11379368,0.38776958,-0.55369705,-0.15401582,0.301142,-0.826218,-0.19649763,0.11554553,-0.867556,-0.2289823,0.27677575,-0.9828711,-0.044030644,0.3506628,-1.372969,-0.12651832,0.3933565,-1.6052105,-0.17597723,0.41690373,-1.8076001,-0.2044953,0.102252975,-0.992376,-0.068804994,0.08599613,-1.4360908,-0.18608844,0.09676721,-1.7010325,-0.26087058,0.08647475,-1.9405894,-0.28827575,-0.054250583,-0.89792204,-0.10886893,0.02114394,-1.0139897,-0.28891605,0.08443985,-0.752533,-0.31621295,0.08230281,-0.603481,-0.27215043,-0.19360872,-0.75078255,-0.15657158,-0.08813067,-0.86724746,-0.26671496,-0.024840211,-0.70312655,-0.24224764,-0.032426406,-0.59630764,-0.1919072,V
0.0,0.0,0.0,0.22240709,-0.18509299,-0.10992414,0.3865691,-0.5520462,-0.14893496,0.3011529,-0.8224217,-0.19165666,0.11493519,-0.8598198,-0.22434637,0.27470964,-0.9872147,-0.037159692,0.34777588,-1.3765754,-0.11643064,0.39063516,-1.6044953,-0.16437693,0.41572893,-1.8017823,-0.19228871,0.103929035,-0.9925892,-0.0629714,0.08744743,-1.4284528,-0.17542638,0.098818876,-1.6912924,-0.24877733,0.0899721,-1.9263555,-0.2769423,-0.049460094,-0.8959485,-0.10418759,0.018643022,-1.0160756,-0.27945876,0.08697061,-0.7592434,-0.30772626,0.09065057,-0.6058292,-0.26617423,-0.18611047,-0.74593663,-0.15301877,-0.08728414,-0.86460346,-0.26125303,-0.019770613,-0.7045515,-0.2390561,-0.021063447,-0.5930175,-0.19116588,V
0.0,0.0,0.0,0.21910143,-0.17692602,-0.11379658,0.37972122,-0.54257184,-0.1529946,0.2935677,-0.8018738,-0.19459467,0.11158101,-0.85136914,-0.22697914,0.2702332,-0.99154013,-0.039500087,0.34504345,-1.3667786,-0.12006059,0.38988194,-1.5965974,-0.16925372,0.41642973,-1.7933717,-0.19726233,0.0955589,-0.99338776,-0.06363275,0.08183831,-1.4173377,-0.17946708,0.08987647,-1.6784459,-0.25432605,0.07855589,-1.912849,-0.28156093,-0.061517853,-0.89214545,-0.10368999,0.0101076355,-0.9952111,-0.2865342,0.07316165,-0.7248608,-0.31683198,0.073536366,-0.57570744,-0.27360204,-0.20090021,-0.73777956,-0.15078768,-0.09606484,-0.84440035,-0.2656607,-0.03567262,-0.6678107,-0.24429686,-0.043394364,-0.5591177,-0.19490993,V
0.0,0.0,0.0,0.22717613,-0.17605649,-0.12223534,0.39484888,-0.54145014,-0.16564646,0.30513224,-0.8244826,-0.20921521,0.11423387,-0.8741619,-0.24270268,0.28406507,-0.98273706,-0.051549077,0.35577166,-1.3800603,-0.1366763,0.39642182,-1.6163374,-0.18813297,0.41855782,-1.8227371,-0.21767007,0.110378064,-0.9912657,-0.07217349,0.0890964,-1.4426479,-0.19184092,0.09496059,-1.7104092,-0.26893824,0.08369294,-1.9541091,-0.29790354,-0.04568194,-0.8942478,-0.10811301,0.00897428,-1.0150957,-0.2925781,0.07257272,-0.7523033,-0.32024306,0.07696329,-0.6004677,-0.2752161,-0.18953742,-0.7441323,-0.1517758,-0.101292744,-0.8673476,-0.2675762,-0.036687415,-0.6923327,-0.24201226,-0.039457,-0.57669806,-0.1891353,V
0.0,0.0,0.0,0.21549533,-0.17814523,-0.111101456,0.3757526,-0.536066,-0.15036106,0.29168382,-0.8041906,-0.1926403,0.10792772,-0.85417306,-0.22509237,0.26699537,-0.988386,-0.038468625,0.34147727,-1.3676645,-0.11618884,0.3839627,-1.5960737,-0.16318585,0.40840173,-1.7922869,-0.1906822,0.09657996,-0.9933533,-0.06262157,0.08324046,-1.4184525,-0.17650333,0.08989973,-1.6832511,-0.2520438,0.077433445,-1.9187622,-0.28183672,-0.05668419,-0.8948723,-0.101613745,0.004396635,-1.0049148,-0.2781874,0.071226224,-0.7463808,-0.30739257,0.080008544,-0.5920434,-0.2662022,-0.19643076,-0.74299455,-0.1479625,-0.106646925,-0.8544488,-0.258796,-0.04002895,-0.69083965,-0.23841266,-0.034864046,-0.5795836,-0.19108456,V
0.0,0.0,0.0,0.21687405,-0.18039903,-0.11749871,0.37772205,-0.53621817,-0.15989868,0.2885205,-0.7917845,-0.2035404,0.1062908,-0.85856134,-0.23721929,0.27726862,-0.9866486,-0.049090594,0.34896535,-1.3710111,-0.13611291,0.38997173,-1.6057023,-0.18717502,0.41367328,-1.8090501,-0.21484712,0.09658021,-0.99269027,-0.07237566,0.075227246,-1.4351878,-0.19280496,0.079657905,-1.7004156,-0.26668483,0.06977285,-1.9393711,-0.2913122,-0.06562728,-0.8924164,-0.111743584,-0.0047483123,-0.9991941,-0.30033666,0.0622368,-0.7240142,-0.33027738,0.06933266,-0.5726348,-0.28438982,-0.21118246,-0.73661214,-0.15810817,-0.11425324,-0.8331978,-0.27720556,-0.052703757,-0.6517895,-0.25616127,-0.05745815,-0.545736,-0.20527436,V
0.0,0.0,0.0,0.21604866,-0.17831029,-0.12115064,0.38029298,-0.5279586,-0.16679992,0.28804657,-0.79302764,-0.21276896,0.10323396,-0.8570543,-0.24833712,0.2740254,-0.980894,-0.061056238,0.34630698,-1.3770198,-0.15144534,0.38733777,-1.6167022,-0.20349719,0.408229,-1.8265179,-0.23178065,0.09218925,-0.9922427,-0.08339985,0.07053103,-1.4443268,-0.20481382,0.07601887,-1.7143404,-0.27816507,0.06500821,-1.9557759,-0.3023986,-0.070613235,-0.8954181,-0.121405974,-0.009493057,-0.99202526,-0.30870312,0.05701916,-0.7220179,-0.3382119,0.06356399,-0.57133335,-0.29223904,-0.21545768,-0.741198,-0.16688925,-0.11785928,-0.8273582,-0.28447965,-0.05544578,-0.64980716,-0.26315716,-0.058427535,-0.54212445,-0.21190862,V
0.0,0.0,0.0,0.2151222,-0.1821676,-0.12426938,0.37844253,-0.5311946,-0.16986863,0.284147,-0.79863966,-0.21522981,0.095831275,-0.862071,-0.24969009,0.27422613,-0.98231655,-0.056477945,0.34216118,-1.3860004,-0.14244463,0.38378018,-1.6218487,-0.19180879,0.4061988,-1.8284553,-0.21872094,0.097943746,-0.9922496,-0.0764701,0.06833084,-1.4529252,-0.19447316,0.07109026,-1.722065,-0.26787132,0.05820294,-1.9599955,-0.29290932,-0.06044035,-0.89401114,-0.11264417,-0.009821614,-1.006062,-0.29948846,0.058865,-0.7380071,-0.3317983,0.06967535,-0.58487445,-0.2879842,-0.20467778,-0.7399626,-0.15630935,-0.118488654,-0.8380816,-0.27582714,-0.051694084,-0.66367555,-0.2572935,-0.0486574,-0.5543359,-0.20830059,V
0.0,0.0,0.0,0.21768126,-0.1696333,-0.12669949,0.37928307,-0.52723473,-0.17120743,0.2893519,-0.7900417,-0.21596211,0.106619306,-0.8581979,-0.25039566,0.27256557,-0.99158126,-0.058154095,0.34467256,-1.3875545,-0.14557178,0.38429812,-1.6291925,-0.19713883,0.4061961,-1.8367987,-0.22590752,0.0926784,-0.9926804,-0.07743596,0.070398234,-1.4388286,-0.1957715,0.07375594,-1.7156246,-0.26982597,0.063029975,-1.9568065,-0.2971914,-0.070178844,-0.8893618,-0.11364588,-0.016994404,-1.0211766,-0.3005507,0.05471508,-0.74693084,-0.32936463,0.06765547,-0.5832051,-0.2843167,-0.21789446,-0.7326835,-0.15811497,-0.12429521,-0.83633786,-0.28123078,-0.059273243,-0.6532123,-0.26359582,-0.058249295,-0.53562576,-0.2150254,V
0.0,0.0,0.0,0.211526,-0.18374814,-0.12082259,0.3676515,-0.53067446,-0.16730104,0.27536264,-0.7911324,-0.21460617,0.09009334,-0.850552,-0.2522265,0.265511,-0.9873119,-0.058428712,0.33561355,-1.3809489,-0.14363547,0.37314546,-1.620408,-0.19509651,0.3904198,-1.8293904,-0.22475547,0.08816805,-0.992831,-0.08070337,0.061198812,-1.4430175,-0.19865456,0.05996238,-1.7149642,-0.2741731,0.042220518,-1.9565523,-0.30287433,-0.071355775,-0.8902517,-0.117805265,-0.026727915,-1.0216079,-0.30268034,0.04800579,-0.7552181,-0.33187118,0.062066246,-0.59531057,-0.28774446,-0.21749112,-0.7305523,-0.16218644,-0.1361935,-0.85627097,-0.28155953,-0.064737424,-0.68168706,-0.25966892,-0.05832873,-0.56090724,-0.20855649,V
0.0,0.0,0.0,0.21299031,-0.18144579,-0.12213916,0.36957595,-0.5315465,-0.16879731,0.27732685,-0.7904371,-0.21631274,0.09290531,-0.8486278,-0.2539387,0.26736468,-0.98611164,-0.061748333,0.33518532,-1.3816382,-0.1491578,0.37159896,-1.6197335,-0.20049201,0.390392,-1.8298858,-0.23015034,0.08851726,-0.9925025,-0.084282234,0.06347859,-1.438484,-0.2063401,0.061659742,-1.71222,-0.28424993,0.046148088,-1.9574835,-0.31462443,-0.07164764,-0.8906818,-0.12156469,-0.026243113,-1.0101662,-0.3086728,0.045829106,-0.741046,-0.33703765,0.06103167,-0.5826044,-0.29226202,-0.21827403,-0.7328048,-0.16652368,-0.13868983,-0.843013,-0.285876,-0.070565484,-0.6657897,-0.26390508,-0.065964475,-0.5496402,-0.21326593,V
0.0,0.0,0.0,0.21639295,-0.17877175,-0.12815717,0.3712387,-0.52985406,-0.17664635,0.28053558,-0.78590375,-0.22481604,0.09801491,-0.862525,-0.26287752,0.2679194,-0.98987895,-0.06915465,0.33766758,-1.3948166,-0.16154122,0.3760483,-1.6393343,-0.21421991,0.39394918,-1.8516084,-0.24185802,0.08556946,-0.992371,-0.08875599,0.061036177,-1.4502615,-0.21469587,0.060628567,-1.7304516,-0.291479,0.04484558,-1.9771181,-0.31785274,-0.07975994,-0.88865507,-0.12417391,-0.029509079,-1.0022799,-0.3173752,0.041640412,-0.72618955,-0.34670168,0.05544291,-0.5689265,-0.29897448,-0.22889176,-0.73176444,-0.16731657,-0.1403036,-0.83762383,-0.2908242,-0.07582572,-0.651385,-0.26855087,-0.07450764,-0.53518194,-0.21527377,V
0.0,0.0,0.0,0.22087334,-0.17228636,-0.12951438,0.37768388,-0.5287082,-0.17859253,0.2783165,-0.787213,-0.22800474,0.08984243,-0.85224825,-0.26760748,0.27075353,-0.99202543,-0.06674737,0.33682677,-1.3986448,-0.1612523,0.37478352,-1.6451757,-0.21643178,0.3948207,-1.8594204,-0.24690877,0.08961049,-0.99205625,-0.08828569,0.062347054,-1.4502579,-0.21639101,0.05997818,-1.7331426,-0.29638523,0.044107202,-1.9827315,-0.32599577,-0.07494073,-0.88359547,-0.12601389,-0.034128238,-1.0082606,-0.32260925,0.03835657,-0.7291398,-0.35118604,0.055384822,-0.5652569,-0.30297586,-0.22728665,-0.7219109,-0.17187908,-0.14636242,-0.8293867,-0.3001997,-0.08085467,-0.64309585,-0.2785247,-0.0789809,-0.52567536,-0.22546974,V
0.0,0.0,0.0,0.21596324,-0.17640933,-0.12711945,0.37024722,-0.5299537,-0.17449552,0.26847956,-0.78278875,-0.22232711,0.079622455,-0.846133,-0.26073515,0.26181322,-0.9922109,-0.06009717,0.32672232,-1.3901546,-0.14934036,0.3643779,-1.6321801,-0.20292251,0.38367742,-1.8426192,-0.2329755,0.08070311,-0.99340904,-0.081397414,0.049772162,-1.4499239,-0.20325902,0.04716824,-1.726579,-0.28048658,0.030209234,-1.969672,-0.30919343,-0.082836896,-0.8854684,-0.11884527,-0.04208864,-1.0201979,-0.31188282,0.028897543,-0.74149597,-0.34178382,0.042417396,-0.5750352,-0.29567605,-0.23343256,-0.7213138,-0.16396475,-0.15452825,-0.8431058,-0.2911923,-0.086866945,-0.6573802,-0.269844,-0.083170556,-0.53340226,-0.2175765,V
0.0,0.0,0.0,0.2249265,-0.16187541,-0.13180698,0.38030142,-0.5159577,-0.1798316,0.28624666,-0.7805341,-0.22783552,0.100713804,-0.85549957,-0.2662231,0.27947116,-0.9880306,-0.070085816,0.3401721,-1.394847,-0.16547924,0.37273675,-1.6440088,-0.22104798,0.38821626,-1.8645049,-0.2528061,0.09746163,-0.99111587,-0.090502046,0.06717447,-1.4503257,-0.22116345,0.060499765,-1.7352579,-0.30283633,0.042167336,-1.9869007,-0.33427662,-0.06785131,-0.8830795,-0.1268297,-0.032356855,-1.0129306,-0.32641461,0.040050823,-0.7321699,-0.35468364,0.05826903,-0.56398046,-0.30644536,-0.22241634,-0.722244,-0.17149885,-0.14517245,-0.82748324,-0.30591127,-0.0792236,-0.63411057,-0.2868749,-0.07495984,-0.5096304,-0.23498833,V
0.0,0.0,0.0,0.22134276,-0.17144908,-0.12630686,0.3735763,-0.5266687,-0.17231321,0.279263,-0.7813602,-0.2190801,0.094408564,-0.8471635,-0.25603697,0.26598987,-0.99127924,-0.06188201,0.33410838,-1.3906288,-0.15367444,0.37180007,-1.6367366,-0.20782597,0.38913387,-1.8502641,-0.23841022,0.08680839,-0.9927583,-0.08303754,0.061859317,-1.4452815,-0.20941518,0.0603566,-1.7229483,-0.2875137,0.044426393,-1.9670366,-0.31630805,-0.07586563,-0.8868141,-0.12025493,-0.037722223,-1.0235968,-0.31398165,0.037230313,-0.74531144,-0.34131485,0.05760669,-0.5773219,-0.29338387,-0.22523694,-0.7260365,-0.16550994,-0.14889468,-0.8380366,-0.2942781,-0.080724716,-0.64888555,-0.274478,-0.07226255,-0.52602464,-0.2226549,V
